date,region,client,categorie_produit,montant_vente,quantite
2024-05-09,Rabat,Client_0047,Maison,779.65,14
2024-06-23,Rabat,Client_0198,Maison,1164.67,16
2024-03-24,Agadir,Client_0000,Alimentaire,1322.44,15
2024-01-22,Tanger,Client_0059,Mode,200.48,15
2024-01-27,Tanger,Client_0139,Mode,608.04,3
2024-07-13,Casablanca,Client_0148,Électronique,1175.37,7
2024-12-02,Marrakech,Client_0138,Mode,675.9,12
2024-08-23,Rabat,Client_0043,Alimentaire,531.73,3
2024-04-01,Rabat,Client_0114,Mode,646.42,19
2024-01-21,Casablanca,Client_0185,Alimentaire,924.12,10
2024-10-29,Rabat,Client_0107,Électronique,1499.72,8
2024-12-22,Casablanca,Client_0043,Maison,764.84,16
2024-03-24,Agadir,Client_0077,Alimentaire,352.32,16
2024-09-18,Tanger,Client_0161,Maison,286.13,12
2024-05-26,Marrakech,Client_0024,Électronique,111.41,5
2024-09-13,Tanger,Client_0131,Alimentaire,860.28,6
2024-02-27,Tanger,Client_0191,Alimentaire,839.63,6
2024-01-15,Agadir,Client_0115,Mode,347.59,8
2024-06-10,Rabat,Client_0118,Alimentaire,1058.23,17
2024-06-11,Marrakech,Client_0143,Électronique,1124.61,12
2024-11-15,Rabat,Client_0009,Maison,425.69,14
2024-10-07,Tanger,Client_0108,Alimentaire,548.94,2
2024-10-06,Casablanca,Client_0193,Électronique,1486.18,19
2024-01-12,Tanger,Client_0034,Électronique,592.68,6
2024-09-30,Rabat,Client_0133,Alimentaire,1153.16,18
2024-09-27,Tanger,Client_0018,Mode,706.45,4
2024-07-26,Casablanca,Client_0186,Alimentaire,1200.35,5
2024-01-27,Agadir,Client_0180,Alimentaire,1165.08,6
2024-03-12,Rabat,Client_0007,Mode,1018.25,15
2024-02-29,Tanger,Client_0009,Électronique,1289.43,6
2024-05-24,Rabat,Client_0194,Alimentaire,1411.87,8
2024-04-02,Agadir,Client_0165,Mode,890.98,9
2024-11-04,Tanger,Client_0028,Maison,394.33,6
2024-01-08,Tanger,Client_0014,Maison,628.01,2
2024-03-19,Rabat,Client_0086,Mode,1149.54,16
2024-01-27,Rabat,Client_0022,Électronique,993.78,1
2024-06-22,Casablanca,Client_0045,Mode,307.81,16
2024-02-19,Agadir,Client_0027,Électronique,124.3,1
2024-07-17,Casablanca,Client_0025,Maison,1040.29,1
2024-12-14,Tanger,Client_0009,Alimentaire,414.06,7
2024-06-29,Rabat,Client_0174,Mode,774.52,16
2024-01-24,Tanger,Client_0003,Maison,1132.78,17
2024-11-11,Tanger,Client_0054,Alimentaire,865.87,16
2024-02-15,Marrakech,Client_0065,Maison,170.79,16
2024-01-15,Marrakech,Client_0066,Mode,319.09,6
2024-06-01,Tanger,Client_0134,Mode,368.03,18
2024-08-09,Rabat,Client_0054,Alimentaire,423.9,3
2024-07-24,Tanger,Client_0030,Mode,869.83,8
2024-09-29,Marrakech,Client_0073,Maison,780.75,4
2024-08-23,Rabat,Client_0018,Alimentaire,344.58,4
2024-12-05,Tanger,Client_0155,Alimentaire,147.95,17
2024-08-15,Agadir,Client_0080,Maison,298.58,5
2024-01-09,Agadir,Client_0155,Électronique,1477.35,14
2024-06-14,Tanger,Client_0146,Alimentaire,729.39,15
2024-11-14,Rabat,Client_0086,Électronique,1307.65,12
2024-08-01,Tanger,Client_0019,Maison,1280.69,13
2024-04-26,Tanger,Client_0012,Maison,791.7,18
2024-12-09,Marrakech,Client_0076,Alimentaire,1074.7,14
2024-03-12,Agadir,Client_0042,Mode,329.49,19
2024-03-04,Marrakech,Client_0138,Alimentaire,1048.18,7
2024-07-23,Marrakech,Client_0175,Mode,444.96,6
2024-07-27,Tanger,Client_0142,Électronique,1256.49,5
2024-03-12,Marrakech,Client_0144,Mode,171.4,4
2024-10-03,Agadir,Client_0181,Alimentaire,1171.05,18
2024-09-30,Marrakech,Client_0049,Mode,194.91,14
2024-11-15,Agadir,Client_0027,Maison,1327.72,16
2024-12-03,Marrakech,Client_0003,Électronique,491.1,14
2024-04-04,Agadir,Client_0021,Maison,998.87,5
2024-06-14,Marrakech,Client_0118,Maison,756.88,11
2024-02-01,Marrakech,Client_0100,Maison,581.14,12
2024-01-11,Rabat,Client_0038,Maison,985.89,18
2024-10-27,Agadir,Client_0033,Mode,1423.91,4
2024-08-04,Agadir,Client_0096,Maison,109.84,13
2024-10-15,Agadir,Client_0043,Mode,1382.34,13
2024-04-11,Casablanca,Client_0169,Maison,933.17,4
2024-09-23,Marrakech,Client_0039,Alimentaire,1220.61,7
2024-08-01,Agadir,Client_0096,Maison,606.62,2
2024-06-27,Casablanca,Client_0139,Alimentaire,734.17,18
2024-03-28,Rabat,Client_0129,Mode,1309.83,6
2024-02-10,Agadir,Client_0155,Électronique,651.53,16
2024-03-16,Agadir,Client_0073,Mode,825.26,3
2024-02-15,Casablanca,Client_0085,Électronique,79.28,15
2024-06-08,Marrakech,Client_0089,Électronique,279.97,10
2024-03-20,Rabat,Client_0066,Maison,980.45,9
2024-11-05,Agadir,Client_0198,Électronique,1089.62,11
2024-03-26,Marrakech,Client_0199,Mode,894.77,14
2024-04-01,Rabat,Client_0075,Maison,257.8,12
2024-05-27,Tanger,Client_0091,Électronique,695.84,7
2024-06-09,Tanger,Client_0009,Mode,564.89,11
2024-07-20,Rabat,Client_0085,Électronique,768.71,17
2024-08-29,Casablanca,Client_0101,Électronique,1311.98,9
2024-12-18,Rabat,Client_0184,Maison,1175.0,13
2024-01-02,Rabat,Client_0107,Maison,171.78,16
2024-08-12,Casablanca,Client_0164,Mode,1340.95,3
2024-10-15,Casablanca,Client_0090,Maison,734.06,5
2024-08-20,Marrakech,Client_0191,Maison,1128.6,17
2024-03-17,Marrakech,Client_0078,Alimentaire,253.06,1
2024-04-25,Casablanca,Client_0085,Alimentaire,1022.54,9
2024-06-02,Tanger,Client_0106,Mode,392.67,17
2024-04-12,Tanger,Client_0167,Maison,685.65,13
2024-07-12,Rabat,Client_0100,Mode,74.45,15
2024-06-14,Agadir,Client_0107,Alimentaire,269.84,8
2024-12-24,Rabat,Client_0059,Alimentaire,183.52,8
2024-03-30,Rabat,Client_0047,Alimentaire,397.63,2
2024-06-22,Agadir,Client_0116,Mode,195.03,10
2024-05-01,Casablanca,Client_0105,Maison,1053.27,5
2024-05-22,Tanger,Client_0146,Électronique,92.11,16
2024-04-15,Rabat,Client_0199,Maison,945.72,19
2024-10-31,Agadir,Client_0032,Mode,254.03,1
2024-12-25,Marrakech,Client_0043,Alimentaire,1420.48,13
2024-11-12,Rabat,Client_0164,Électronique,1402.99,4
2024-05-02,Tanger,Client_0111,Mode,376.98,7
2024-01-09,Casablanca,Client_0088,Alimentaire,940.91,1
2024-09-18,Rabat,Client_0035,Mode,90.61,2
2024-03-13,Rabat,Client_0080,Électronique,1401.09,16
2024-12-24,Agadir,Client_0087,Alimentaire,808.33,14
2024-08-10,Marrakech,Client_0148,Maison,112.67,5
2024-02-10,Marrakech,Client_0129,Mode,546.62,14
2024-07-22,Casablanca,Client_0030,Électronique,161.43,17
2024-09-20,Tanger,Client_0107,Maison,619.77,12
2024-11-23,Casablanca,Client_0029,Électronique,1021.39,12
2024-06-26,Rabat,Client_0171,Mode,731.34,3
2024-12-13,Rabat,Client_0011,Électronique,606.4,2
2024-11-13,Marrakech,Client_0050,Alimentaire,222.78,15
2024-03-24,Tanger,Client_0120,Électronique,405.16,11
2024-11-13,Agadir,Client_0176,Mode,195.21,10
2024-04-20,Tanger,Client_0151,Alimentaire,1220.87,18
2024-09-07,Rabat,Client_0151,Électronique,246.1,2
2024-01-07,Agadir,Client_0187,Électronique,913.29,7
2024-03-24,Tanger,Client_0138,Alimentaire,546.97,7
2024-07-26,Tanger,Client_0012,Maison,377.67,7
2024-11-09,Agadir,Client_0090,Maison,977.23,14
2024-01-22,Rabat,Client_0199,Alimentaire,712.65,2
2024-01-03,Tanger,Client_0073,Électronique,630.21,2
2024-05-06,Agadir,Client_0199,Maison,909.64,15
2024-10-23,Rabat,Client_0191,Alimentaire,762.34,11
2024-07-06,Agadir,Client_0019,Mode,490.05,10
2024-12-27,Agadir,Client_0071,Électronique,860.64,3
2024-01-14,Tanger,Client_0072,Mode,1020.77,17
2024-01-12,Rabat,Client_0070,Électronique,88.71,9
2024-03-27,Tanger,Client_0077,Maison,725.51,15
2024-01-12,Casablanca,Client_0027,Mode,133.64,14
2024-01-25,Casablanca,Client_0129,Mode,320.29,19
2024-10-27,Rabat,Client_0120,Alimentaire,862.74,17
2024-08-30,Agadir,Client_0042,Maison,1305.97,17
2024-05-01,Tanger,Client_0007,Maison,1330.07,16
2024-05-26,Tanger,Client_0012,Électronique,151.42,8
2024-02-24,Rabat,Client_0110,Alimentaire,657.7,7
2024-08-25,Rabat,Client_0034,Alimentaire,895.36,12
2024-12-21,Casablanca,Client_0022,Électronique,263.25,1
2024-06-21,Marrakech,Client_0045,Mode,1159.88,12
2024-08-08,Rabat,Client_0014,Électronique,1129.14,6
2024-04-28,Marrakech,Client_0129,Électronique,1359.84,16
2024-11-04,Rabat,Client_0060,Électronique,62.3,18
2024-07-01,Agadir,Client_0114,Alimentaire,364.19,19
2024-10-14,Agadir,Client_0063,Électronique,1249.42,3
2024-11-02,Casablanca,Client_0051,Électronique,1022.34,3
2024-10-26,Casablanca,Client_0163,Électronique,1346.87,5
2024-03-22,Marrakech,Client_0194,Maison,132.91,3
2024-07-29,Rabat,Client_0068,Mode,915.6,19
2024-05-29,Tanger,Client_0066,Mode,875.12,5
2024-02-06,Casablanca,Client_0174,Mode,101.73,14
2024-12-17,Tanger,Client_0082,Mode,794.61,16
2024-11-07,Tanger,Client_0001,Alimentaire,933.8,1
2024-12-26,Rabat,Client_0171,Alimentaire,327.38,17
2024-02-28,Marrakech,Client_0191,Électronique,446.33,11
2024-05-10,Rabat,Client_0077,Alimentaire,978.5,9
2024-07-20,Casablanca,Client_0027,Mode,729.04,4
2024-08-30,Tanger,Client_0053,Maison,1294.12,2
2024-02-04,Rabat,Client_0066,Électronique,546.45,9
2024-04-02,Rabat,Client_0163,Électronique,436.66,5
2024-07-25,Rabat,Client_0101,Mode,1478.06,4
2024-12-18,Casablanca,Client_0119,Mode,1371.15,5
2024-11-27,Marrakech,Client_0190,Mode,92.04,18
2024-10-31,Rabat,Client_0152,Alimentaire,1167.56,13
2024-12-15,Casablanca,Client_0047,Électronique,209.99,5
2024-07-31,Tanger,Client_0166,Mode,89.85,19
2024-06-07,Agadir,Client_0046,Maison,446.86,3
2024-01-24,Casablanca,Client_0020,Électronique,440.55,18
2024-10-19,Agadir,Client_0157,Électronique,1238.01,6
2024-01-04,Rabat,Client_0091,Alimentaire,1080.47,6
2024-08-07,Rabat,Client_0158,Électronique,1473.33,5
2024-12-29,Casablanca,Client_0120,Mode,1081.69,1
2024-01-20,Agadir,Client_0115,Mode,656.47,8
2024-05-31,Rabat,Client_0153,Maison,1063.45,1
2024-02-19,Tanger,Client_0149,Électronique,1499.22,6
2024-06-25,Marrakech,Client_0148,Électronique,1079.71,14
2024-04-05,Marrakech,Client_0000,Alimentaire,1154.44,11
2024-04-14,Rabat,Client_0164,Mode,1410.63,2
2024-09-06,Agadir,Client_0076,Maison,214.79,4
2024-04-26,Rabat,Client_0084,Mode,1071.94,13
2024-12-19,Agadir,Client_0045,Électronique,1283.67,7
2024-08-15,Tanger,Client_0136,Électronique,1433.85,6
2024-03-06,Agadir,Client_0144,Maison,355.91,3
2024-11-30,Rabat,Client_0046,Électronique,780.7,9
2024-09-18,Tanger,Client_0058,Maison,1036.8,14
2024-10-21,Casablanca,Client_0053,Maison,408.83,11
2024-08-30,Marrakech,Client_0085,Mode,920.69,5
2024-07-04,Rabat,Client_0011,Maison,423.49,14
2024-09-02,Rabat,Client_0191,Électronique,533.51,19
2024-05-04,Rabat,Client_0005,Alimentaire,690.2,8
2024-09-24,Tanger,Client_0052,Alimentaire,817.33,7
2024-05-10,Casablanca,Client_0143,Électronique,701.58,7
2024-08-24,Agadir,Client_0089,Alimentaire,765.13,3
2024-01-18,Casablanca,Client_0004,Alimentaire,482.95,3
2024-02-09,Tanger,Client_0072,Maison,280.5,18
2024-01-21,Rabat,Client_0173,Alimentaire,118.66,13
2024-08-12,Marrakech,Client_0013,Alimentaire,334.17,1
2024-12-20,Rabat,Client_0171,Alimentaire,893.82,5
2024-10-08,Agadir,Client_0190,Mode,1189.87,4
2024-01-08,Marrakech,Client_0105,Électronique,295.41,16
2024-04-09,Rabat,Client_0051,Maison,207.41,15
2024-08-27,Marrakech,Client_0115,Alimentaire,1136.47,18
2024-03-27,Casablanca,Client_0025,Électronique,492.48,17
2024-10-24,Tanger,Client_0052,Alimentaire,1429.67,14
2024-01-14,Rabat,Client_0108,Mode,1085.76,14
2024-11-29,Agadir,Client_0028,Mode,523.8,19
2024-01-02,Casablanca,Client_0018,Alimentaire,469.84,6
2024-10-19,Rabat,Client_0046,Alimentaire,809.36,13
2024-11-20,Casablanca,Client_0135,Alimentaire,164.76,18
2024-02-10,Agadir,Client_0022,Mode,220.63,15
2024-11-13,Rabat,Client_0116,Mode,304.99,7
2024-11-11,Agadir,Client_0105,Électronique,1173.35,19
2024-04-20,Marrakech,Client_0162,Maison,795.09,17
2024-01-14,Agadir,Client_0052,Maison,65.32,9
2024-08-18,Marrakech,Client_0095,Mode,1026.6,11
2024-03-24,Rabat,Client_0185,Maison,664.35,5
2024-05-09,Marrakech,Client_0004,Alimentaire,790.74,2
2024-08-18,Rabat,Client_0015,Électronique,360.47,15
2024-11-21,Rabat,Client_0016,Mode,850.08,12
2024-05-24,Tanger,Client_0159,Mode,1469.77,10
2024-12-10,Rabat,Client_0101,Maison,156.49,10
2024-01-28,Marrakech,Client_0179,Alimentaire,461.68,11
2024-03-06,Tanger,Client_0019,Électronique,402.35,10
2024-06-11,Tanger,Client_0111,Maison,410.4,7
2024-08-16,Rabat,Client_0119,Mode,599.12,14
2024-09-17,Agadir,Client_0193,Mode,1236.26,13
2024-06-12,Agadir,Client_0110,Maison,1373.65,5
2024-10-27,Tanger,Client_0000,Alimentaire,343.21,19
2024-10-29,Rabat,Client_0057,Électronique,837.28,10
2024-10-13,Agadir,Client_0092,Électronique,973.5,8
2024-01-10,Rabat,Client_0171,Électronique,806.65,18
2024-07-13,Rabat,Client_0005,Électronique,679.41,1
2024-04-27,Tanger,Client_0107,Alimentaire,328.36,5
2024-09-26,Tanger,Client_0102,Mode,757.92,11
2024-03-20,Casablanca,Client_0049,Mode,631.76,11
2024-04-02,Agadir,Client_0117,Électronique,1203.57,16
2024-09-22,Agadir,Client_0109,Électronique,1157.23,10
2024-11-27,Agadir,Client_0199,Électronique,244.3,15
2024-12-15,Marrakech,Client_0087,Maison,178.35,7
2024-12-26,Rabat,Client_0019,Maison,1366.82,15
2024-09-13,Tanger,Client_0013,Mode,826.49,16
2024-05-12,Agadir,Client_0132,Mode,1293.81,6
2024-10-02,Casablanca,Client_0168,Électronique,134.32,11
2024-09-20,Agadir,Client_0039,Maison,813.45,17
2024-06-19,Rabat,Client_0033,Alimentaire,832.17,15
2024-01-01,Rabat,Client_0123,Maison,1298.02,16
2024-11-08,Tanger,Client_0044,Mode,191.53,2
2024-03-04,Marrakech,Client_0198,Maison,398.65,4
2024-10-10,Tanger,Client_0079,Mode,639.48,19
2024-04-30,Agadir,Client_0070,Électronique,1305.47,6
2024-04-16,Casablanca,Client_0154,Alimentaire,1411.38,18
2024-06-23,Tanger,Client_0077,Électronique,1489.45,11
2024-07-22,Marrakech,Client_0077,Électronique,1440.83,9
2024-06-13,Tanger,Client_0171,Alimentaire,58.62,3
2024-10-31,Rabat,Client_0032,Alimentaire,119.18,2
2024-04-29,Agadir,Client_0032,Alimentaire,264.03,18
2024-02-13,Agadir,Client_0043,Mode,555.85,15
2024-11-07,Agadir,Client_0019,Électronique,1253.38,18
2024-06-04,Agadir,Client_0110,Mode,1344.35,19
2024-07-25,Agadir,Client_0163,Alimentaire,320.91,15
2024-04-17,Agadir,Client_0006,Mode,948.51,17
2024-09-07,Casablanca,Client_0159,Alimentaire,1380.17,18
2024-11-29,Marrakech,Client_0194,Maison,722.41,18
2024-05-09,Agadir,Client_0166,Alimentaire,200.14,11
2024-10-19,Marrakech,Client_0023,Électronique,713.83,18
2024-01-20,Agadir,Client_0069,Électronique,594.9,3
2024-10-08,Tanger,Client_0111,Électronique,887.6,13
2024-10-11,Agadir,Client_0103,Mode,686.06,14
2024-01-01,Rabat,Client_0053,Électronique,75.15,4
2024-04-28,Casablanca,Client_0037,Alimentaire,1491.3,18
2024-02-04,Tanger,Client_0073,Maison,838.13,5
2024-07-16,Tanger,Client_0079,Électronique,736.76,14
2024-09-01,Rabat,Client_0031,Mode,1434.2,12
2024-02-28,Agadir,Client_0044,Maison,276.0,7
2024-11-20,Casablanca,Client_0060,Électronique,324.39,12
2024-06-09,Tanger,Client_0197,Électronique,1221.62,8
2024-06-27,Casablanca,Client_0052,Maison,428.21,3
2024-07-24,Tanger,Client_0127,Électronique,1208.88,1
2024-01-12,Agadir,Client_0178,Mode,443.72,3
2024-10-02,Tanger,Client_0075,Alimentaire,98.12,11
2024-06-29,Tanger,Client_0183,Alimentaire,799.67,18
2024-08-29,Marrakech,Client_0026,Maison,335.2,7
2024-08-03,Agadir,Client_0165,Alimentaire,1148.88,9
2024-09-07,Rabat,Client_0061,Électronique,979.74,4
2024-10-25,Rabat,Client_0017,Électronique,1389.22,10
2024-05-05,Agadir,Client_0126,Mode,1185.33,18
2024-08-04,Rabat,Client_0108,Alimentaire,312.13,16
2024-11-01,Agadir,Client_0102,Maison,1210.23,12
2024-10-11,Rabat,Client_0191,Électronique,980.52,19
2024-07-03,Marrakech,Client_0076,Maison,1019.98,3
2024-02-08,Rabat,Client_0116,Électronique,1256.78,8
2024-08-10,Tanger,Client_0103,Électronique,882.04,19
2024-07-02,Agadir,Client_0157,Mode,725.71,9
2024-06-26,Casablanca,Client_0048,Alimentaire,973.13,19
2024-10-20,Casablanca,Client_0168,Mode,482.04,17
2024-12-05,Agadir,Client_0115,Alimentaire,314.77,13
2024-05-30,Marrakech,Client_0140,Maison,944.05,2
2024-05-05,Rabat,Client_0161,Alimentaire,389.08,4
2024-10-27,Marrakech,Client_0099,Maison,165.88,11
2024-11-03,Casablanca,Client_0124,Électronique,50.8,2
2024-12-01,Agadir,Client_0024,Maison,932.06,4
2024-08-21,Agadir,Client_0193,Maison,575.12,4
2024-01-08,Marrakech,Client_0127,Électronique,1140.85,1
2024-12-06,Marrakech,Client_0099,Maison,594.01,11
2024-05-08,Rabat,Client_0145,Maison,754.7,2
2024-09-20,Tanger,Client_0004,Électronique,640.27,19
2024-06-05,Tanger,Client_0018,Électronique,993.33,8
2024-12-17,Rabat,Client_0169,Électronique,566.4,4
2024-12-23,Tanger,Client_0017,Alimentaire,1447.46,16
2024-01-05,Casablanca,Client_0120,Électronique,1407.41,15
2024-03-26,Tanger,Client_0031,Électronique,1279.64,5
2024-06-23,Rabat,Client_0148,Maison,1384.44,5
2024-10-16,Tanger,Client_0009,Mode,701.25,15
2024-07-11,Agadir,Client_0036,Mode,827.82,17
2024-11-06,Marrakech,Client_0176,Alimentaire,1126.03,3
2024-04-28,Casablanca,Client_0085,Alimentaire,1059.41,18
2024-08-05,Agadir,Client_0012,Mode,1341.48,11
2024-04-23,Agadir,Client_0182,Mode,1088.68,6
2024-05-24,Rabat,Client_0144,Électronique,1496.93,12
2024-01-26,Marrakech,Client_0008,Maison,555.33,17
2024-05-15,Marrakech,Client_0087,Électronique,1257.85,14
2024-10-29,Casablanca,Client_0171,Alimentaire,1061.57,6
2024-08-19,Rabat,Client_0045,Mode,1052.51,10
2024-03-16,Casablanca,Client_0135,Alimentaire,522.46,16
2024-11-23,Tanger,Client_0118,Électronique,1189.12,18
2024-12-10,Agadir,Client_0164,Alimentaire,1355.55,6
2024-10-28,Casablanca,Client_0018,Alimentaire,366.9,19
2024-10-15,Agadir,Client_0190,Maison,956.97,3
2024-01-01,Rabat,Client_0173,Alimentaire,618.6,12
2024-05-26,Tanger,Client_0093,Électronique,1484.84,16
2024-10-13,Rabat,Client_0198,Maison,744.31,3
2024-05-21,Tanger,Client_0025,Alimentaire,381.06,16
2024-02-22,Tanger,Client_0045,Électronique,603.69,4
2024-10-30,Agadir,Client_0117,Mode,998.07,13
2024-03-09,Rabat,Client_0045,Maison,160.33,4
2024-12-26,Rabat,Client_0013,Alimentaire,925.22,4
2024-03-30,Casablanca,Client_0084,Alimentaire,1400.28,7
2024-08-07,Rabat,Client_0062,Maison,1283.03,12
2024-07-10,Casablanca,Client_0071,Électronique,148.13,2
2024-03-03,Marrakech,Client_0002,Alimentaire,1490.42,16
2024-03-13,Marrakech,Client_0027,Électronique,1063.15,7
2024-06-09,Marrakech,Client_0124,Maison,285.31,19
2024-06-17,Rabat,Client_0156,Alimentaire,68.0,11
2024-03-29,Rabat,Client_0086,Mode,298.36,1
2024-06-24,Casablanca,Client_0145,Mode,1265.36,9
2024-09-25,Tanger,Client_0162,Mode,81.38,5
2024-03-13,Casablanca,Client_0076,Maison,388.06,17
2024-09-01,Marrakech,Client_0075,Alimentaire,1148.09,1
2024-03-17,Casablanca,Client_0174,Maison,899.86,17
2024-06-07,Tanger,Client_0113,Alimentaire,1184.97,12
2024-11-19,Rabat,Client_0132,Mode,1131.92,13
2024-04-07,Casablanca,Client_0074,Mode,123.37,11
2024-04-11,Marrakech,Client_0058,Électronique,1344.14,13
2024-05-11,Marrakech,Client_0058,Maison,379.2,13
2024-04-11,Rabat,Client_0046,Maison,852.42,6
2024-01-19,Casablanca,Client_0094,Électronique,984.22,6
2024-03-22,Tanger,Client_0140,Mode,294.51,10
2024-10-05,Rabat,Client_0077,Mode,1465.54,19
2024-12-04,Casablanca,Client_0112,Maison,757.83,3
2024-12-30,Agadir,Client_0108,Alimentaire,133.58,7
2024-11-26,Marrakech,Client_0105,Mode,1409.03,5
2024-05-08,Tanger,Client_0088,Électronique,900.09,8
2024-12-09,Tanger,Client_0032,Électronique,1063.83,5
2024-11-05,Tanger,Client_0096,Électronique,811.5,12
2024-03-29,Marrakech,Client_0189,Maison,1260.37,4
2024-07-31,Casablanca,Client_0078,Maison,98.04,19
2024-05-22,Rabat,Client_0015,Maison,439.15,18
2024-03-05,Casablanca,Client_0043,Maison,730.99,3
2024-03-16,Rabat,Client_0185,Électronique,161.08,7
2024-07-17,Tanger,Client_0119,Électronique,1073.56,8
2024-05-22,Casablanca,Client_0133,Maison,620.81,15
2024-11-11,Tanger,Client_0107,Maison,445.37,17
2024-04-02,Agadir,Client_0142,Électronique,54.9,19
2024-10-31,Tanger,Client_0003,Maison,1093.75,4
2024-08-11,Tanger,Client_0055,Maison,1259.02,16
2024-10-17,Rabat,Client_0063,Maison,622.81,13
2024-04-11,Agadir,Client_0195,Maison,868.12,12
2024-09-23,Tanger,Client_0161,Mode,380.15,4
2024-12-20,Tanger,Client_0094,Maison,952.19,12
2024-04-19,Agadir,Client_0055,Électronique,67.6,17
2024-11-25,Agadir,Client_0031,Électronique,758.53,9
2024-09-21,Casablanca,Client_0115,Électronique,984.1,12
2024-01-03,Rabat,Client_0008,Électronique,1381.38,15
2024-03-25,Agadir,Client_0190,Maison,602.94,2
2024-10-08,Agadir,Client_0104,Mode,1159.53,9
2024-11-23,Marrakech,Client_0199,Alimentaire,916.65,14
2024-10-30,Agadir,Client_0077,Alimentaire,1394.17,4
2024-04-26,Rabat,Client_0160,Alimentaire,627.65,4
2024-08-08,Tanger,Client_0086,Alimentaire,512.69,6
2024-06-02,Tanger,Client_0020,Électronique,1336.36,5
2024-06-01,Tanger,Client_0054,Maison,121.4,17
2024-01-12,Tanger,Client_0075,Maison,247.76,13
2024-05-12,Marrakech,Client_0184,Alimentaire,169.49,17
2024-10-30,Agadir,Client_0129,Alimentaire,1272.51,19
2024-10-19,Tanger,Client_0140,Mode,65.38,1
2024-10-26,Casablanca,Client_0125,Mode,1299.4,17
2024-08-15,Tanger,Client_0131,Mode,704.34,3
2024-09-27,Agadir,Client_0083,Électronique,55.84,14
2024-02-12,Tanger,Client_0177,Maison,632.39,12
2024-12-08,Marrakech,Client_0114,Électronique,320.86,15
2024-11-21,Rabat,Client_0047,Électronique,955.38,6
2024-10-28,Rabat,Client_0122,Maison,1035.07,2
2024-12-29,Agadir,Client_0077,Mode,756.91,4
2024-01-21,Rabat,Client_0029,Maison,108.75,13
2024-04-16,Rabat,Client_0028,Alimentaire,1001.39,13
2024-12-01,Casablanca,Client_0135,Mode,1270.96,17
2024-10-29,Agadir,Client_0139,Maison,1094.47,6
2024-04-26,Agadir,Client_0040,Électronique,1253.44,11
2024-05-03,Rabat,Client_0025,Maison,340.74,19
2024-10-07,Rabat,Client_0049,Mode,1338.89,16
2024-10-18,Rabat,Client_0001,Alimentaire,517.18,8
2024-07-21,Marrakech,Client_0054,Électronique,69.44,1
2024-02-20,Tanger,Client_0103,Alimentaire,1272.92,10
2024-09-27,Marrakech,Client_0183,Alimentaire,1415.64,2
